t,x,y,source_x,source_y,source_x_cartesian,source_y_cartesian,source_diameter,Q_total,wind_u,wind_v,D,phi,wind_quality
2019-01-09 09:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-1.436758819072998,-1.71226248432166,50.29947758263814,,1.0
2019-01-09 10:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-0.9483150496757284,-0.9483150496757288,75.43874290826929,,1.0
2019-01-09 11:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-1.633565414905928,-0.7273101820440595,100.58498830916288,,1.0
2019-01-09 12:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-1.4998895786102655,-2.223677746326602,108.79320427463124,,1.0
2019-01-09 13:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-2.49915420102316,-1.883247770012415,96.31883452559622,,1.0
2019-01-09 14:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-1.0493628034702558,-1.9735643962365312,90.6610003387276,,1.0
2019-01-09 15:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-2.389893347732373,-1.2177114822470831,60.35937524525209,,1.0
2019-01-09 16:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-1.7948813225569262,-2.5633561831483243,52.093424140144315,,1.0
2019-01-09 17:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-0.9256197100240264,-3.454459786296838,59.5353390394672,,1.0
2019-01-09 18:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-1.3067471858194253,-0.3016863590485512,22.325752635922303,,1.0
2019-01-09 19:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-1.538469665977,-2.197162386898259,3.0289312021407833,,1.0
2019-01-09 20:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-1.4664230945494496,-1.6869267995889552,2.5241092453722462,,1.0
2019-01-09 21:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,0.5785123110516079,-2.159037337648691,2.5241092453722462,,1.0
